id,username,place_id,content,date,rating
2525,Tuấn Anh Bùi,109,"Cầu Mường Thanh quân Pháp gọi là cầu “Prenley”, là cây cầu bắc qua sông Nậm Rốm.
Cầu là một công trình quân sự nằm trong phân khu trung tâm của tập đoàn cứ điểm Điện Biên Phủ.
Cầu sắt Mường Thanh là chiếc cầu dã chiến được làm sẵn và vận chuyển từ Pháp sang lắp ghép tại Điện Biên.
Toàn bộ cây cầu dài 40m, rộng 5m. Hai bên thành cầu là nhữn!g thanh sắt chống đỡ đơn giản không có trục giữa, sàn cầu lát bằng gỗ, dưới là những thanh dầm bằng sắt được liên kết với nhau.
Năm 2018, cầu được tôn tạo, sửa chữa lại nhằm hướng  tới kỉ niêm 65 năm chiến thắng lịch sử Điện Biên Phủ (7/5/1954-7/5/2019)",2024-04-18 09:44:10,3
2526,Tuấn Anh Bùi,199,"Nhà gỗ cổ, không gian xanh. Phù hợp với người yêu tích đồ cổ. Có trưng bày gốm sứ Quảng Đức của vùng Bình Định và được thưởng thức bánh ít kèm trà ô long nhãn. Không gian không rộng lắm và cũng không có gì quá đặc sắc",2022-06-14 14:58:05,1
2527,Tuấn Anh Nguyễn,273,Một thiên đường hoa,2023-12-08 15:46:31,2
2528,Tuấn Anh Nguyễn,70,1,2023-06-20 05:37:39,4
2529,Tuấn Anh Nguyễn,204,1,2021-10-25 03:09:38,1
2530,Tuấn Anh Nguyễn,10,"Biển nhẹ nhàng, tôi đi ngày thường thấy yên tĩnh. Cung đường bên biển đẹp và rất thoáng mát. Sóng không quá lớn và nước biển ổn, khá sạch.",2022-09-22 07:23:14,3
2531,Tuấn Cao,162,"Đẹp, yên bình!
Giúp thư thái đầu óc",2022-01-27 01:59:30,1
2532,Tuấn Cao,309,Thác nhìn rất đẹp nhưng chỉ ngắm thôi k tắm đc,2024-09-24 15:37:39,4
2533,Tuấn Cao,309,Thác nhìn rất đẹp nhưng chỉ ngắm thôi k tắm đc,2023-09-04 00:37:40,4
2534,Tuấn Lê Anh,395,"Sau bao năm dạo quanh Bờ hồ thì cuối cùng tôi cũng có thời gian ghé thăm di tích lịch sử này.

Đền tuy không quá rộng, nhưng cách bày trí khoa học, cây cối xanh mát, và được các chú, các bác chăm sóc rất chu đáo.

Trong Đền cũng bày các bức áp phích, quý khách có thể dành thời gian đọc, tìm hiểu về lịch sử thời Lê. Di tích không thu vé vào cửa, phía sau Đền là Đình Nam Hương (có cổng đi thông).",2023-10-03 00:13:33,4
2535,Tuấn Lê Anh,380,"Là 1 địa điểm di tích lịch sử, nhưng bị biến tướng thành nơi mua bán tâm linh trong văn hóa đời sống người Việt. Có 1 điều thú vị là ở trên đồi có di tích bắn máy bay trong thời kỳ đánh Mỹ, đồng thời có nhà tưởng niệm để người dân có thể thắp hương cho Bác Hồ.

Du khách đến đây phải hết sức cẩn thận, vì có rất nhiều cò sẵn sàng theo chân bạn ngay từ cổng vào bán vé ô tô. Bọn này phi xe máy theo và bám rất dai, mời mọc vào nhà gửi xe rồi viết sớ các kiểu, rất phản cảm. Để tránh điểu này, thì nên vào đền từ đường đê, vì có ít cò đứng từ hướng này, và bãi gửi xe cũng ở ngay đường đê đi vào.

Còn nếu bạn đi từ đường to vào đền thì sẽ bị chặn xe ô tô để bắt mua vé. Còn xe máy thì cứ tự tin mà phi qua như đường nhà mình, tuy nhiên nếu biển số khác 99 thì mặc định cò vẫn sẽ bám theo dai như đỉa.

Ở khu đền cũng phải cảnh giác với những đối tượng khấn thuê, móc túi, hay giả danh nhân viên thu vé gửi xe. Mọi người đặc biệt cảnh giác, đề phòng và nâng cao ý thức bảo vệ tài sản cá nhân.",2022-04-27 02:52:39,3
2536,Tuấn Lê Anh,129,"1 địa điểm di tích khá thú vị.

Giếng trong xanh đúng như cái tên Giếng Ngọc, là nơi mọi người có thể múc nước lên để rửa mặt mũi, chân tay, hoặc ác chiến hơn thì mang hẳn can rượu 20l để đổ nước giếng vào rồi về uống dần 😲. Các bậc xuống giếng khá là trơn vì có rêu, mọi người xuống hết sức cẩn thận tư trang cá nhân, có khi không được xuống giếng tắm đâu nhưng rất có thể chiếc điện thoại yêu quý của bạn sẽ đi vào dĩ vãng, trở thành đồ liên lạc với các Táo trên trời của ""cụ"" cá thần dưới giếng nha.

Chi phí gửi xe: xe máy 5k, ô tô 20k, ngày lễ tết giá vẫn như vậy. Có điều đi vào dịp Tết sẽ nhộn nhịp, đông vui hơn.",2023-03-22 10:03:01,5
2537,Tuấn Lê Anh,219,"Chùa đẹp, là 1 nơi đáng đi. Trong chùa có chiếc vòng quay luân hồi, dịp lễ Tết họ mới khởi động hệ thống điện để mọi người vào quay, còn ngày thường có mà lực sỹ Phạm Văn Mách cũng chả thể nào quay được 😂.

Hôm nay may mắn được xem phóng sự ""Những chiếc cầu cổ Bắc Bộ"" do vtv sản xuất, tôi mới biết cầu đá trong chùa Bút Tháp được liệt vào danh sách này, xem để hiểu hơn về nghệ thuật, về sự tài tình của ông cha ta ngày xưa.

Có điều làm tôi thấy không hài lòng là cách nơi này làm dịch vụ gửi xe cộ. Đồng ý là ngày Tết, lượng du khách đông thì phải gửi xe. Nhưng bắt những người đi ô tô phải gửi tít ở ngoài và thêm tiền đi xe điện vào (không bắt buộc, nhưng mấy khi người Việt chịu đi bộ 2km?), trong khi bãi xe ngay cạnh chùa thì còn đầy chỗ gửi?? Đi ngày thường thì chả có ma nào, mấy ông bà rảnh háng ngồi đánh bài ăn tiền.",2023-10-05 13:19:41,4
2538,Tuấn Lê Anh,100,"Đã biết đến cây qua video của kênh Challenge me. Hôm nay có dịp về Bắc Giang, tôi cũng được người dân giới thiệu về chiếc cây Dã Hương lớn nhất quả địa cầu.

Cây nằm trong một chiếc ngõ, cạnh chùa. Cây rất to, các trụ chống xuống nhìn qua tưởng là cây, nhưng có thể chỉ là các trụ làm giống thân cây để đỡ các cành nặng trĩu, tuôn ra từ cây Dã Hương.

Quý khách đến thăm thì có thể di tích sẽ bị khóa, vui lòng gọi theo số của bác quản lý đã được treo ở bảng.",2023-02-18 06:16:10,4
2539,Tuấn Lê Anh,392,"Đẹp, yên bình, vé 10k, gửi xe 2k, hiện đang vệ sinh khu động do còn bùn đất sau đợt bão, mưa lớn, chỉ mở cửa 1 động duy nhất ở ngoài.",2023-06-20 15:15:31,5
2540,Tuấn Lê Anh,138,"“Bà Nà Hills xứng đáng là nơi đáng ghé khi du lịch miền Trung. Không khí mát mẻ, cảnh quan châu Âu thu nhỏ, đặc biệt Cầu Vàng rất đẹp để check-in. Mình chọn đi bằng dịch vụ xe du lịch Đà Nẵng đi Bà Nà Hills, giá khứ hồi hợp lý, xe đời mới và sạch sẽ. Tài xế thân thiện, chờ khách cả ngày mà không tính thêm phí. Rất hài lòng với trải nghiệm này, chắc chắn sẽ giới thiệu cho bạn bè.”",2024-08-15 12:32:53,3
2541,Tuấn Lê Anh,72,"Chùa đẹp, mặc dù phải leo trèo 1 xíu nhưng thế mới gọi là chùa. Nên đi ngày thường để cảm nhận được sự thanh tịnh. Đi vào mùa lễ Tết thì hơi đông. Trên dọc đường lên đỉnh, sẽ có các hàng quán nên mọi người không lo đói khát nha, chỉ lo ăn nhiều mà hết xèng thui 🤭.

Có điều đường DT287 đã bé mà nhiều xe lớn nên đi lại hơi khó khăn. Đường đang trong quá trình mở rộng, xe máy có thể đi thử đường 295 cho an toàn",2022-02-17 20:37:29,2
2542,Tuấn Lê Anh,54,"Chùa đẹp, là 1 nơi đáng đi. Trong chùa có chiếc vòng quay luân hồi, dịp lễ Tết họ mới khởi động hệ thống điện để mọi người vào quay, còn ngày thường có mà lực sỹ Phạm Văn Mách cũng chả thể nào quay được 😂.

Hôm nay may mắn được xem phóng sự ""Những chiếc cầu cổ Bắc Bộ"" do vtv sản xuất, tôi mới biết cầu đá trong chùa Bút Tháp được liệt vào danh sách này, xem để hiểu hơn về nghệ thuật, về sự tài tình của ông cha ta ngày xưa.

Có điều làm tôi thấy không hài lòng là cách nơi này làm dịch vụ gửi xe cộ. Đồng ý là ngày Tết, lượng du khách đông thì phải gửi xe. Nhưng bắt những người đi ô tô phải gửi tít ở ngoài và thêm tiền đi xe điện vào (không bắt buộc, nhưng mấy khi người Việt chịu đi bộ 2km?), trong khi bãi xe ngay cạnh chùa thì còn đầy chỗ gửi?? Đi ngày thường thì chả có ma nào, mấy ông bà rảnh háng ngồi đánh bài ăn tiền.",2022-03-17 00:08:57,2
2543,Tuấn Nguyễn,401,rất đáng trải nghiệm,2024-04-11 05:07:57,2
2544,Tuấn Nguyễn,241,nhà thờ Phủ Cam (hoặc Phú Cam) là 1 trong những nhà thờ to lớn và lâu đời nhất ở Huế. Nhà thờ do kiến trúc sư Ngô Viết Thụ thiết kế.,2024-08-01 16:32:01,4
2545,Tuấn Nguyễn,240,"Kiến trúc gothic cổ kiểu nhà thờ pháp, tuổi đời hơn 130 năm, là 1 điểm đến lịch sử và cũng có thể check in sống ảo cho các bạn trẻ",2023-05-06 18:46:13,4
2546,Tuấn Nguyễn,403,"Khá xa trung tâm ,vắng vẻ . Cuối tuần nhưng không có ai đi. Các bé cừu lông khá bẩn , nói chung đi để ủng hộ mấy bác làm việc ở đó thôi chứ không có gì đặc biệt cả. Cầm ít rau muống cho mấy em cừu ăn mà mấy em chạy bụi mịt mù luôn.",2024-05-09 16:23:18,3
2547,Tuấn Nguyễn,35,"Bảo tàng có quy mô lớn lưu trữ nhiều hiện vật. Có 1 tầng hầm và 3 tầng trưng bày. Mình tới vào buổi trưa lúc 10h hơn đã đói và mệt, chưa tham quan hết. Thời tiết nắng nóng các bạn chú ý mặc đồ thoáng mát thuận tiện di chuyển.",2024-12-10 17:47:15,3
2548,Tuấn Nguyễn,139,"Đảo đẹp nhiều chỗ chụp ảnh, giá cả phí dịch vụ khá đắt",2022-04-03 19:09:23,1
2549,Tuấn Nguyễn,141,"Đi cano từ bè nổi Đến Hòn Nưa khoảng 15p lúc trưa nắng chưa đi được nhiều, mình thấy bãi tắm sạch, còn vắng và hoang sơ, hơi buồn, nhưng với người thích bình yên như mình thì ok. vì gần Vũng Rô nên cũng đáng để thử. Thấy mọi người có thử lặn ra xa tằm vài trăm thướt sẽ ngắm được Sanho , không biết là có thấy thật không, nhưng hôm đấy nhóm mình không thấy. Tắm biển xong lên tàu về bè ăn nhậu Hải sản quá đã. Hehe",2022-05-20 19:32:08,5
2550,Tuấn Thanh,239,"Nhà thờ Hòn Gai tọa lạc trên Núi Đạo, phố Nhà thờ, phường Bạch Đằng, thành phố Hạ Long, tỉnh Quảng Ninh. Nhà thờ đầu tiên được xây dựng năm 1933, nhìn sang núi Bài Thơ nhưng đã bị trúng bom của máy bay Mỹ, hủy hoại vào năm 1967. Mãi đến năm 1998, giáo xứ Hòn Gai mới có điều kiện xây ngôi nhà thờ mới.",2023-11-06 13:34:15,5
2551,Tuấn Thanh,35,"Bảo tàng Ninh Thuận được xây dựng vào năm 2007, bắt đầu đi vào hoạt động từ đầu năm 2012. Bảo tàng mang kiến trúc độc đáo khi giao thoa giữa phong cách kiến trúc truyền thống của người Ninh Thuận cùng phong cách hiện đại hài hòa. Từ những giá trị về văn hóa cùng vị trí thuận tiện, bảo tàng chắc chắn sẽ cần có tên trong cẩm nang du lịch khi khám phá Ninh Thuận.",2023-08-09 02:49:47,5
2552,Tuấn Thanh,357,"Đèo Mã Phục là đèo trên quốc lộ 3 ở vùng giáp ranh huyện Hòa An và Quảng Hòa tỉnh Cao Bằng, Việt Nam.",2024-05-11 15:05:12,3
2553,Tuấn Thanh,220,"Chuà Bà Lái Thiêu được trang trí mang đậm dấu ấn văn hóa Trung Hoa. Từ những thiết kế tổng thể cho đến những thiết kế chi tiết, chùa sử dụng những tông màu nổi bật với 3 màu chính là đỏ, nâu và vàng. Hai bên lối vào chánh điện có trang trí hai chiếc đèn lồng lớn. Mái trước cửa chánh điện lợp ngói âm dương với những đường chỉ đắp nổi, trang trí lưỡng long tranh châu, cá chép hóa rồng. Bên trong còn có tượng một số vị thần trong văn hóa Trung Hoa, các bức tranh tiêu biểu thể hiện triết lí âm dương và một số điển tích. Giữa chánh điện đặt tượng bà Thiên Hậu rất trang nghiêm, bàn thờ được trang trí trái cây, đèn và luôn được giữ gìn sạch sẽ. Vào những dịp đặc biệt, chùa còn được trang trí thêm đèn lồng, nhang vòng.
Ngôi chùa Bà Thiên Hậu ở Lái Thiêu tuy không nổi danh như những ngôi chùa Bà Thiên Hậu ở các địa phương khác nhưng cũng là một địa điểm tâm linh mà bạn không nên bỏ qua nếu có dịp về thăm vùng đất Lái Thiêu.",2021-01-11 00:27:37,3
2554,Tuấn Thanh,104,"Hoang sơ, biển đẹp nước siêu trong, dịch vụ quanh đảo còn rất ít ỏi và đảo đặt dưới sự quản lý của bộ đội biên phòng, giá vé mình đi khứ hồi 300k vé chỉ có dịch vụ tàu chở qua thôi nhé.",2021-04-19 16:08:51,4
2555,Tuấn Thanh,89,"Chùa Âng (tên Khmer là Angkorajaborey) là một ngôi chùa cổ trong hệ thống chùa Khmer của tỉnh Trà Vinh. Hiện tọa lạc bên Quốc lộ 53 thuộc khóm 4, phường 8, thành phố Trà Vinh, tỉnh Trà Vinh, Việt Nam.
Đây là một trong những ngôi chùa tiêu biểu trong hệ thống 141 ngôi chùa Khmer ở Trà Vinh. Theo Bảng Di tích lịch sử chùa Âng, thì chùa có từ năm 990... Đến năm 1695, ngôi chính điện được xây dựng lại bằng lá tre. Năm 1842, chùa được xây dựng lại bằng gỗ quý (rui, mè và 60 cây cột), lợp ngói và tường xây. Sau đó, chùa còn được trùng tu vài lần nữa.
Chùa nằm cách trung tâm thành phố Trà Vinh khoảng 5 km, nằm trong khuôn viên thắng cảnh Ao Bà Om, và đối diện với Bảo tàng Văn hóa dân tộc Khmer của tỉnh. Chùa nằm trong khuôn viên có diện tích khoảng 4 ha, có hào nước sâu bao bọc, và được xây dựng theo lối kiến trúc trang trí chùa Khmer Nam Bộ.
Cổng chùa được xây dựng với ba ngọn tháp ở trên, có đắp hình chằn. Hai bên trụ cổng là hình vũ nữ Kẽn naarr và tượng người đầu chim (Krũd).
Chính điện chùa Âng (chính diện)
Chánh điện quay về hướng Đông, tọa lạc nên một nền cao 2 m. Mái của chính điện được cấu tạo gồm ba cấp, hai mái trên cùng thì dốc và cao hơn mái còn lại. Các gò mái có thần rắn Naga, đuôi cong vút, tượng trưng cho sự dũng mãnh vĩnh cửu. Ở các đầu cột là những tượng vũ nữ Kẽn naarr và tượng người đầu chim (Krũd) với hai tay chống đỡ mái. Quanh chính điện có trụ cột, hàng rào với đầu thần Bayon bốn mặt. Ngoài ra ở đây còn có tượng chằn Yeak mặc áo giáp với khuôn mặt dữ dằn….
Ngoài ra, trong khuôn viên chùa còn có các hạng mục công trình khác như: trai đường, giảng đường, các Tăng xá và các tháp chứa di cốt...",2024-05-14 17:31:13,1
2556,Tuấn Đào,215,"Tự hào vì có di tích cổ ở nơi mình sống , khu di tích cần được quan tâm và bảo tồn thật kĩ lưỡng . Cảnh quan ở Lăng rất đẹp và cổ kính mọi người chỉ nên đi xung quanh, thắp hương . Không nên đụng chạm vào những bức tượng điêu khắc và không được leo chèo",2024-01-31 12:39:05,3
2557,Tuấn Đào,11,"Biển rất trong xanh , cát mịn đẹp , không có rác ở bãi tắm , đi 3ng2 đêm không có mưa nên chơi rất thích , xung quanh có rất nhiều dịch vụ vui chơi ăn uống , tóm cái váy lại là phải đi biển Cửa Lò nghệ An ít nhất 1 lần trong đời . Hẹn ngày gặp lại Cửa Lò nghệ An thân yêu !",2024-08-13 04:28:57,2
2558,Tuấn Đào,260,"Cảnh đẹp , nước trong và mát . Mọi người đến đây ăn uống thì chú ý dọn dẹp bỏ rác vào đúng nơi quy định nhé .",2024-06-15 11:42:34,3
2559,Tâm Lê Văn,250,Một trong những điểm thuộc Công viên địa chất Núi lửa Krông Nô,2022-07-06 07:13:00,4
2560,Tâm Lê Văn,120,"Khu chứng tích Sơn Mỹ nằm tại xã Tịnh Khê, thành phố Quảng Ngãi. Khuôn viên chứng tích gồm nhà trưng bày tư liệu, nhà thờ 504 nạn nhân và khu làng nguyên gốc được lưu giữ ngay sau vụ thảm sát sảy ra. Trước nhà thờ các nạn nhân còn có tượng đài và hàng cây được thành phố Hiroshima tặng để bày tỏ ước vọng hòa bình thế giới. Đây là di tích được rất nhiều du khách quốc tế thăm viếng và hoài niệm về ký ức đen tối trong lịch sử của nhân loại.
Hy vọng nhà nước sẽ đầu tư hơn nữa cho khu di tích và nâng cao đời sống cho người dân Sơn Mỹ. Đặc biệt xúc tiến để di tích trở thành Di tích quốc gia đặc biệt trong thời gian sắp tới.",2023-05-26 11:55:11,4
2561,Tâm Lê Văn,225,Vị trí của đình làng khá gần Đền Lý Bát Đế/Đền Đô. Do vậy có thể thăm quan cùng lúc. Quy mô đình thuộc hàng to đẹp nhất vùng Kinh Bắc.,2021-10-21 09:14:13,4
2562,Tâm Lê Văn,83,"DI TÍCH QUỐC GIA CHÙA TỔ

Chùa thờ Phật mẫu Man Nương thuộc quần thể chùa Tứ Pháp gắn liền với truyền thuyết về Khâu Đà La-vị tổ của đạo Phật. Trong dân gian khi ấy đã lưu truyền câu: “Có Thầy ở mãi Tây Thiên, Luyện đạo tu thiền hiệu Khâu Đà La”. Tương truyền Khâu Đà La là vị Thánh tăng, trên bước đường giảng đạo đã đến vùng đất cổ Luy Lâu (Thuận Thành ngày nay).

Theo truyền thuyết ở làng Mèn xưa (tên Nôm của làng Mãn Xá) có nàng Man Nương-con của Tiên ông Tu Định-lên chùa học đạo. Một buổi sau khi quét dọn cửa chùa, Man Nương thiếp đi ngay lối ra vào. Đức Khâu Đà La đi giảng đạo về thấy vậy không nỡ đánh thức mà bước qua. Man Nương sau đó thụ thai và sinh hạ một bé gái.

Cùng với nhiều vị cao tăng đắc đạo khác, Ngài đã sáng lập nên hệ thống Tứ Pháp trong vùng bao gồm pháp Vân, pháp Vũ, pháp Lôi, pháp Điện ứng với mây, mưa, sấm, chớp. Hệ thống Tứ Pháp này đã nhanh chóng được đón nhận và đi vào đời sống tín ngưỡng dân gian, thể hiện sự tương thích giữa đạo và đời, nguyện cầu cho mưa thuận gió hòa, mùa màng tốt tươi, mang lại cuộc sống no ấm cho người dân và làm nên trung tâm phật giáo nước ta.",2024-11-10 07:40:21,3
2563,Tâm Lê Văn,77,"DI TÍCH KIẾN TRÚC NGHỆ THUẬT ĐẶC BIỆT QUỐC GIA
Cho đến nay trên cả nước chỉ còn 3 công trình kiến trúc bằng gỗ thời Trần là chùa Dâu (Bắc Ninh), chùa Bối Khê (Hà Nội) và Chùa Thái Lạc, xã Lạc Hồng, huyện Văn Lâm (Hưng Yên).

Chùa Thái Lạc thờ Phật và thần Pháp Vân nên có tên gọi là Pháp Vân Tự. Chùa được xây dựng từ thời Trần (1225-1400). Kiến trúc kiểu ""nội công ngoại quốc"", gồm tiền đường năm gian, ba gian thượng điện, hai dãy hành lang mỗi bên chín gian, nhà tổ bảy gian.

Đến đây chúng ta không khỏi ngạc nhiên và khâm phục bởi con mắt tinh tường của người xưa khi xây dựng ở nơi đây một ngôi chùa trên gò đất cao mà dân gian vẫn thường nói là trên lưng con rùa, hai bên nước chảy ra sông như là hai rồng con chầu vào rồng mẹ như hướng rồng chầu hổ phục. Chùa xây không xa dân mà cũng không quá gần để người dân gửi gắm lòng thành kính của mình vào cửa phật. Chùa Thái Lạc được xây theo hướng Đông Nam, là hướng biểu tượng cho sự sinh sôi phát triển.
Chùa Thái Lạc là một trong bốn chùa thờ Tứ Pháp tại xã Lạc Hồng. Tại các chùa này hiện còn lưu giữ nguyên mẫu các pho tượng Tứ Pháp (Pháp Vân, Pháp Vũ, Pháp Lôi, Pháp Điện) mà tương truyền rằng được tạc từ cành dâu, lấy từ chùa Dâu, tỉnh Bắc Ninh. Đây cũng là hệ thống Tứ Pháp tượng trưng cho những thế lực thiên nhiên như mây, mưa, sấm, chớp mang đậm màu sắc của nền văn minh lúa nước. Pháp là một trong những hình thái tín ngưỡng thờ thần nông nghiệp cổ sơ khi mà đời sống nông nghiệp lệ thuộc hoàn toàn vào thiên nhiên.
Tuy nhiên, di vật quý giá nhất của chùa Thái Lạc là 20 bức phù điêu gỗ thời Trần còn lại trong di tích. Thượng điện chùa Thái Lạc là một trong những công trình gỗ cổ nhất Việt Nam, có từ thế kỷ XIV. Qua những lần trùng tu, một số cấu kiện bị hư hỏng đã thay đổi, nhưng kiến trúc, kết cấu vẫn hoàn toàn giữ nguyên và giữa các xà cột chính là các phù điêu gỗ còn nguyên vẹn.
Trong các công trình kiến trúc gỗ truyền thống tại Việt Nam nhất là đối với các công trình mang yếu tố tôn giáo và tín ngưỡng như đình, đền, chùa, miếu... thì mảng điêu khắc được đánh giá là một trong những yếu tố quan trọng bậc nhất tạo nên vẻ đẹp cho công trình. Kỹ thuật đục nổi bong kênh trên một mặt phẳng, đón ánh sáng của thiên nhiên hay ánh đèn hương tạo cảm giác sáng tối, lắng đọng. Các vì kèo gỗ thời Trần còn lại ở chùa Thái Lạc đều có kích thước vừa phải, chúng là những bộ phận trụ chống chủ yếu, được nối với nhau bằng những đường xà dọc và các đường hoành để tạo thành một khung cốt vững chắc, nhằm đỡ toàn bộ lực đè của mái nhà. Đặc biệt phía trên câu đầu, ở giữa còn gắn thêm một bộ phận được gọi là giá chiêng, khác với kiến trúc về sau, chúng đều có dáng thấp, ở giữa không để rỗng mà được lắp ghép một mảng gỗ có tạo hình quầng lửa nhọn đầu. Mảng ván bưng này về cấu trúc không có tác dụng gì, có lẽ các nhà kiến trúc xưa có ý lắp thêm vào đó nhằm để trang trí, tô điểm cho công trình của mình được hoàn mỹ hơn.
Các thành phần kiến trúc gỗ tại chùa Thái Lạc còn có một số mảng cốn và cột trốn được lắp trên các xà nách và đặc biệt, có một số ván nong có chạm khắc đẹp được ghép ở giữa các xà dọc thượng và xà dọc hạ, có tác dụng che kín các lớp kiến trúc và trang trí thêm cho đẹp. Ở các ván nong được chạm nhiều cảnh về đề tài các tiên nữ. Nơi thì hai tiên nữ đang cưỡi phượng, người thổi tiêu, người kéo nhị; nơi khác tiên nữ lại thổi sáo, đánh đàn. Hoặc cũng có cảnh tiên nữ đầu người mình chim đang giơ tay dâng hoa. Thú vị hơn còn có cả cảnh chạm một dàn nhạc ba người đang sử dụng những nhạc cụ dân tộc. Tất cả chúng chẳng những là các tác phẩm nghệ thuật tạo hình giá trị, một vốn tài liệu quý giúp chúng ta hiểu biết về nền nghệ thuật âm nhạc cổ của cha ông. Các hoạ tiết này phản ánh khá rõ nét xã hội Việt thời Trần với hào khí Đông A ba lần chiến thắng quân xâm lược Nguyên Mông. Các mảng chạm khắc ở chùa Thái Lạc, dưới con mắt người xem vẫn hiện lên với một hiệu quả thẩm mỹ đầy đủ và trọn vẹn.",2021-11-24 11:06:08,1
2564,Tâm Lê Văn,121,Nhà hội trường mới xây dựng đã xuống cấp. Các mô hình để trưng bày gần nhau không đúng tỉ lệ.,2024-08-16 23:13:05,5
2565,Tâm Lê Văn,370,Vị trí của đình làng khá gần Đền Lý Bát Đế/Đền Đô. Do vậy có thể thăm quan cùng lúc. Quy mô đình thuộc hàng to đẹp nhất vùng Kinh Bắc.,2022-06-26 14:55:41,2
2566,Tâm Nguyễn,394,1,2023-03-20 22:11:25,4
2567,Tâm Nguyễn,188,"Khu du lịch Vinh Sang đẹp, vui và gần gũi sông nước miền Tây. Em Thúy Liễu nhiệt tình, dễ thương, phục vụ tận tâm khiến chuyến đi thêm đáng nhớ.",2023-11-15 21:28:51,2
2568,Tâm Nguyễn,403,"chú nhiệt tình lắm lắm lun, chụp hình giùm mình siêu đẹp, toilet hơi bất tiện xíu",2023-04-01 06:23:12,1
2569,Tân Xe,75,"Chùa có tên Khmer là Wath Sro Loun, để dễ phát âm nên từ Sro Loun được đọc chại thành Sà Lôn. Sro Loun có nguồn gốc từ chữ Chro Luong – là tên của 1 con rạch chạy dọc theo đường làng trước đây ở gần chùa, và tên gọi ấy đồng thời cũng được dùng để đặt tên chùa.
Năm 1815, chùa Chén Kiểu bắt đầu xây dựng bằng các vật liệu lá cây, gỗ, đất… như bao ngôi chùa Khmer khác . Trong thời gian chiến tranh, dưới sức tàn phá của bom đạn, ngôi chánh điện của chùa bị hư hại nặng. Đến năm 1969, chùa được xây dựng lại theo kiến trúc như ngày nay, gồm: Chánh điện, sala, tháp bảo, nơi để sách kinh,… Trong quá trình xây dựng, do thiếu vật liệu nên các vị sư đã nảy ra sáng kiến là quyên góp chén, dĩa từ bà con trong phum, sóc để ốp lên tường. Ý tưởng này vừa tiết kiệm kinh phí xây dựng, vừa tạo nên những họa tiết trang trí ấn tượng. Cũng từ đó, chùa còn được nhân dân biết đến với tên gọi thứ hai: “Chùa Chén Kiểu”.

Chùa Chén Kiểu bắt đầu được xây dựng từ năm 1815
Các nghệ nhân Khmer đã khéo léo tận dụng số chén, đĩa này để trang trí các bức tường, cột tháp, tạo nên một công trình kiến trúc hài hòa, ấn tượng. Những đồ còn mới được ốp trực tiếp lên tường, hay làm thành những con tiện hàng rào bao quanh các dãy hành lang hay tay vịn cầu thang, còn những đồ đã vỡ hay sứt mẻ được sắp xếp và ghép thành các hoa văn trang trí lạ mắt.

Hoa văn trang trí lạ mắt từ chén, dĩa kiểu.
Ấn tượng đầu tiên khi vào chùa chính là cổng tam quan với 3 ngôi tòa tháp được chạm khắc hoa văn và màu sắc rực rỡ theo phong cách truyền thống Angkor Campuchia. Trong ba ngọn tháp, nổi bật với tháp giữa bên trong có lồng kính, tôn trí một pho tượng Phật ngồi uy nghi.

Cổng chùa theo phong cách truyền thống Angkor Campuchia.
Chung quanh chùa là tường rào trang trí hình tượng tiên nữ Apsara đang múa, tượng trưng cho hòa bình và thịnh vượng. Hai bên cổng vào có 2 tượng sư tử đá, mặt hướng ra đường như bảo vệ ngôi chùa. Trên thành cổng có dòng chữ Khmer và chữ quốc ngữ: “Chùa Sà Lôn (Chén Kiểu)”.

Khuôn viên rộng rãi nhiều cây xanh
Dọc lối vào chùa là 2 hàng tượng thần Kâyno (kerno), đây là những bức tượng có khuôn mặt tiên nữ Apsara – tượng trưng cho sắc đẹp vĩnh hằng và thân hình chim thần Garuda – tượng trưng cho sức mạnh. Khuôn viên chùa Chén Kiểu rất rộng với nhiều cây xanh thoáng mát, tạo cho du khách cảm giác thật thoải mái.",2024-01-04 15:50:17,5
